Wikidata ID,Wikidata Label,BCT Name,BCT Link,Chicago Name,Chicago Link,Clowder Name,Clowder Link,Context Name,Context Link,Mathlib Name,Mathlib Link,nLab Name,nLab Link,PlanetMath Name,PlanetMath Link
Q18207320,Gelfand–Raikov theorem,,,,,,,,,,,Gelfand-Raikov theorem,https://ncatlab.org/nlab/show/Gelfand-Raikov+theorem,,
Q18207801,Hodge–de Rham spectral sequence,,,,,,,,,,,Hodge–de Rham spectral sequence,https://ncatlab.org/nlab/show/Hodge%E2%80%93de+Rham+spectral+sequence,,
Q18207846,Hopf algebroid,,,,,,,,,,,Hopf algebroid,https://ncatlab.org/nlab/show/Hopf+algebroid,,
Q18208351,Jónsson–Tarski algebra,,,,,,,,,,,Jónsson-Tarski algebra,https://ncatlab.org/nlab/show/J%C3%B3nsson-Tarski+algebra,,
Q18210319,Borel's theorem,,,,,,,,,,,Borel's theorem,https://ncatlab.org/nlab/show/Borel%27s+theorem,,
Q18215105,Poincaré lemma,,,,,,,,,,,Poincaré lemma,https://ncatlab.org/nlab/show/Poincar%C3%A9+lemma,Poincaré lemma,http://planetmath.org/poincarelemma
Q1823688,"sl(2,C)",,,,,,,,,,,sl(2),https://ncatlab.org/nlab/show/sl%282%29,,
Q1824450,Singular measure,,,singular measure,https://mathgloss.github.io/MathGloss/chicago/singular_measure,,,,,,,,,singular measure,http://planetmath.org/singularmeasure
Q182453,Adiabatic process,,,,,,,,,,,adiabatic,https://ncatlab.org/nlab/show/adiabatic,,
Q182598,graph of a function,,,graph of a function,https://mathgloss.github.io/MathGloss/chicago/graph_of_a_function,the-graph-of-a-function,https://www.clowderproject.com/tag/00P1.html,,,,,graph of a function,https://ncatlab.org/nlab/show/graph+of+a+function,,
Q1826459,linear space,,,normed linear space,https://mathgloss.github.io/MathGloss/chicago/normed_linear_space,,,,,,,,,,
Q182717,Antiparticle,,,,,,,,,,,antiparticle,https://ncatlab.org/nlab/show/antiparticle,,
Q183216,Analytic philosophy,,,,,,,,,,,analytic philosophy,https://ncatlab.org/nlab/show/analytic+philosophy,,
Q18334,Particle physics,,,,,,,,,,,particle physics,https://ncatlab.org/nlab/show/particle+physics,,
Q18335,Radiation,,,,,,,,,,,radiation,https://ncatlab.org/nlab/show/radiation,,
Q18338,Standard Model,,,,,,,,,,,standard model of particle physics,https://ncatlab.org/nlab/show/standard+model+of+particle+physics,,
Q18343,dark energy,,,,,,,,,,,phantom dark energy,https://ncatlab.org/nlab/show/phantom+dark+energy,,
Q1834342,modular group,,,,,,,,,,,"SL(2,Z)",https://ncatlab.org/nlab/show/SL%282%2CZ%29,,
Q18344563,primitive element,,,,,,,,,,,primitive element,https://ncatlab.org/nlab/show/primitive+element,,
Q18345526,lax functor,,,,,,,,,,,lax functor,https://ncatlab.org/nlab/show/lax+functor,,
Q18347776,Gödel logic,,,,,,,,,,,Gödel logic,https://ncatlab.org/nlab/show/G%C3%B6del+logic,,
Q18349448,cumulative hierarchy,,,,,,,,,,,cumulative hierarchy,https://ncatlab.org/nlab/show/cumulative+hierarchy,cumulative hierarchy,http://planetmath.org/cumulativehierarchy
Q18350004,Hopf construction,,,,,,,,,,,Hopf construction,https://ncatlab.org/nlab/show/Hopf+construction,,
Q18353697,Lie correspondence,,,Lie correspondence,https://mathgloss.github.io/MathGloss/chicago/Lie_correspondence,,,,,,,,,,
Q18359,Theory of everything,,,,,,,,,,,theory of everything,https://ncatlab.org/nlab/show/theory+of+everything,,
Q18373,gravitational constant,,,,,,,,,,,gravitational constant,https://ncatlab.org/nlab/show/gravitational+constant,,
Q18386809,partial algebra,,,,,,,,,,,partial combinatory algebra,https://ncatlab.org/nlab/show/partial+combinatory+algebra,,
Q18388824,Dyadic space,,,,,,,,,,,dyadic space,https://ncatlab.org/nlab/show/dyadic+space,,
Q18389871,Quantum master equation,,,,,,,,,,,quantum master equation,https://ncatlab.org/nlab/show/quantum+master+equation,,
Q18391240,Mostowski model,,,,,,,,,,,Fraenkel-Mostowski model,https://ncatlab.org/nlab/show/Fraenkel-Mostowski+model,,
Q18393924,Regular scheme,,,,,,,,,,,regular scheme,https://ncatlab.org/nlab/show/regular+scheme,,
Q18398697,quaternionic structure,,,,,,,,,,,quaternionic structure,https://ncatlab.org/nlab/show/quaternionic+structure,,
Q18400501,Cut rule,,,,,,,,,,,cut rule,https://ncatlab.org/nlab/show/cut+rule,,
Q18408315,group order,,,order of a group,https://mathgloss.github.io/MathGloss/chicago/order_of_a_group,,,,,,,order of a group,https://ncatlab.org/nlab/show/order+of+a+group,order (of a group),http://planetmath.org/orderofagroup
Q184410,four color theorem,,,,,,,four color theorem,https://emilyriehl.github.io/files/context.pdf#page=67,,,four-colour theorem,https://ncatlab.org/nlab/show/four-colour+theorem,four-color conjecture,http://planetmath.org/fourcolorconjecture
Q184511,idiom,,,,,,,,,,,idiom,https://ncatlab.org/nlab/show/idiom,,
Q184743,periodic function,,,,,,,,,,,periodic function,https://ncatlab.org/nlab/show/periodic+function,periodic functions,http://planetmath.org/periodicfunctions
Q184754,string,,,,,,,,,,,string (computer science),https://ncatlab.org/nlab/show/string+%28computer+science%29,,
Q184871,Euler's formula,,,,,,,,,,,Euler's formula,https://ncatlab.org/nlab/show/Euler%27s+formula,,
Q184899,proof by contradiction,,,,,,,,,,,refutation by contradiction,https://ncatlab.org/nlab/show/refutation+by+contradiction,,
Q1849020,Quantifier elimination,,,,,,,,,,,elimination of quantifiers,https://ncatlab.org/nlab/show/elimination+of+quantifiers,,
Q184996,Dielectric,,,,,,,,,,,dielectric medium,https://ncatlab.org/nlab/show/dielectric+medium,,
Q1850712,Cone (category theory),cocone,https://arxiv.org/pdf/1612.09375#page=134,,,,,cocone,https://emilyriehl.github.io/files/context.pdf#page=92,,,cocone,https://ncatlab.org/nlab/show/cocone,,
Q185148,Interval on the real line,,,subinterval,https://mathgloss.github.io/MathGloss/chicago/subinterval,,,,,,,,,subinterval,http://planetmath.org/subinterval
Q1851710,structure,,,,,,,structure,https://emilyriehl.github.io/files/context.pdf#page=147,,,structure,https://ncatlab.org/nlab/show/structure,many-sorted structure,http://planetmath.org/manysortedstructure
Q185264,History of mathematics,,,,,,,,,,,history of mathematics,https://ncatlab.org/nlab/show/history+of+mathematics,,
Q18535,allegory,,,,,,,,,,,allegory,https://ncatlab.org/nlab/show/allegory,,
Q185357,Phase transition,,,,,,,,,,,phase transition,https://ncatlab.org/nlab/show/phase+transition,,
Q185359,Union (set theory),,,,,binary-unions,https://www.clowderproject.com/tag/003H.html,,,,,,,,
Q185410,Reversible computing,,,,,,,,,,,reversible computation,https://ncatlab.org/nlab/show/reversible+computation,,
Q185521,truth value,,,,,,,,,,,truth value,https://ncatlab.org/nlab/show/truth+value,,
Q185612,Regular expression,,,,,,,,,regular expression,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/RegularExpressions.html#RegularExpression,,,regular expression,http://planetmath.org/regularexpression
Q185674,Field theory (physics),,,,,,,,,,,field (physics),https://ncatlab.org/nlab/show/field+%28physics%29,,
Q18579343,Gopakumar-Vafa invariant,,,,,,,,,,,Gopakumar-Vafa invariant,https://ncatlab.org/nlab/show/Gopakumar-Vafa+invariant,,
Q185813,identity element,,,right identity element,https://mathgloss.github.io/MathGloss/chicago/right_identity_element,,,,,,,identity element,https://ncatlab.org/nlab/show/identity+element,left identity and right identity,http://planetmath.org/leftidentityandrightidentity
Q185816,Analogy,,,,,,,,,,,analogy,https://ncatlab.org/nlab/show/analogy,,
Q185837,Intersection (set theory),,,,,binary-intersections,https://www.clowderproject.com/tag/003Y.html,,,,,,,,
Q1862434,knot invariant,,,,,,,,,,,knot invariant,https://ncatlab.org/nlab/show/knot+invariant,,
Q186247,vector field,,,,,,,,,,,gradient flow,https://ncatlab.org/nlab/show/gradient+flow,vector field,http://planetmath.org/vectorfield
Q186427,Useless language,,,,,,,,,,,language game,https://ncatlab.org/nlab/show/language+game,,
Q186447,James Webb Space Telescope,,,,,,,,,,,James Webb Space Telescope,https://ncatlab.org/nlab/show/James+Webb+Space+Telescope,,
Q186475,partial derivative,,,partial derivative,https://mathgloss.github.io/MathGloss/chicago/partial_derivative,,,,,,,partial differentiation,https://ncatlab.org/nlab/show/partial+differentiation,partial derivative,http://planetmath.org/partialderivative
Q186588,time series,,,,,,,,,,,time series,https://ncatlab.org/nlab/show/time+series,,
Q186608,Phonon,,,,,,,,,,,phonon,https://ncatlab.org/nlab/show/phonon,,
Q1868414,Local property,,,,,,,,,,,locally,https://ncatlab.org/nlab/show/locally,,
Q1868517,local field,,,,,,,,,,,local field,https://ncatlab.org/nlab/show/local+field,local field,http://planetmath.org/localfield
Q18695611,sheaf of modules,,,,,,,,,,,abelian sheaf,https://ncatlab.org/nlab/show/abelian+sheaf,,
Q186999,Aufheben,,,,,,,,,,,Aufhebung,https://ncatlab.org/nlab/show/Aufhebung,,
Q1870024,relativistic Breit–Wigner distribution,,,,,,,,,,,Breit-Wigner distribution,https://ncatlab.org/nlab/show/Breit-Wigner+distribution,,
Q18705746,complex vector bundle,,,,,,,,,,,complex vector bundle,https://ncatlab.org/nlab/show/complex+vector+bundle,,
Q187235,Riemann zeta function,,,,,,,,,,,Riemann zeta function,https://ncatlab.org/nlab/show/Riemann+zeta+function,Euler product formula,http://planetmath.org/eulerproductformula
Q1872826,LYM inequality,,,,,,,,,LYM inequality,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/SetFamily/LYM.html#Finset.lubell_yamamoto_meshalkin_inequality_sum_card_div_choose,,,LYM inequality,http://planetmath.org/lyminequality
Q187631,Interpolation,,,,,,,,,,,interpolation,https://ncatlab.org/nlab/show/interpolation,interpolation,http://planetmath.org/interpolation
Q1876815,closed timelike curve,,,,,,,,,,,timelike curve,https://ncatlab.org/nlab/show/timelike+curve,,
Q1878538,hyperbolic space,,,,,,,,,,,hyperbolic 3-space,https://ncatlab.org/nlab/show/hyperbolic+3-space,,
Q18786106,topology,,,,,,,,,,,topology,https://ncatlab.org/nlab/show/topology,,
Q187959,Distributive property,,,,,,,,,,,distributive law,https://ncatlab.org/nlab/show/distributive+law,,
Q1879813,solution,,,,,,,,,,,solution,https://ncatlab.org/nlab/show/solution,,
Q188211,invariant,,,,,,,invariant,https://emilyriehl.github.io/files/context.pdf#page=45,,,invariant,https://ncatlab.org/nlab/show/invariant,invariant,http://planetmath.org/invariant
Q188224,mode,,,,,,,,,,,mode,https://ncatlab.org/nlab/show/mode,mode,http://planetmath.org/mode
Q188276,pigeonhole principle,,,,,,,,,strong pigeonhole principle,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Pigeonhole.html#Fintype.exists_lt_card_fiber_of_mul_lt_card,,,example of pigeonhole principle,http://planetmath.org/exampleofpigeonholeprinciple
Q188295,Fermat's little theorem,,,,,,,,,,,Fermat's little theorem,https://ncatlab.org/nlab/show/Fermat%27s+little+theorem,Fermat’s little theorem,http://planetmath.org/fermatslittletheorem
Q188392,Tau (particle),,,,,,,,,,,tauon,https://ncatlab.org/nlab/show/tauon,,
Q188403,Quantuum chemistry,,,,,,,,,,,quantum chemistry,https://ncatlab.org/nlab/show/quantum+chemistry,,
Q18848,Module (algebra),,,module over a ring,https://mathgloss.github.io/MathGloss/chicago/module_over_a_ring,,,,,module,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Algebra/Module/Defs.html#Module,module,https://ncatlab.org/nlab/show/module,module,http://planetmath.org/module1
Q188524,tensor,,,,,,,tensor,https://emilyriehl.github.io/files/context.pdf#page=114,,,hypermatrix,https://ncatlab.org/nlab/show/hypermatrix,tensor transformations,http://planetmath.org/tensortransformations
Q1886497,Vacuum polarization,,,,,,,,,,,vacuum polarization,https://ncatlab.org/nlab/show/vacuum+polarization,,
Q1887083,Compact group,,,,,,,,,,,compact topological group,https://ncatlab.org/nlab/show/compact+topological+group,,
Q188715,Statistical Mechanics,,,,,,,,,,,statistical mechanics,https://ncatlab.org/nlab/show/statistical+mechanics,,
Q188745,Platonic solid,,,,,,,,,,,Platonic solid,https://ncatlab.org/nlab/show/Platonic+solid,,
Q188758,icosahedron,,,,,,,,,,,icosahedron,https://ncatlab.org/nlab/show/icosahedron,icosahedron,http://planetmath.org/icosahedron
Q188884,octahedron,,,,,,,,,,,octahedron,https://ncatlab.org/nlab/show/octahedron,octahedron,http://planetmath.org/octahedron
Q1890239,Fermi liquid theory,,,,,,,,,,,strange metal,https://ncatlab.org/nlab/show/strange+metal,,
Q1890389,connected sum,,,,,,,,,,,connected sum,https://ncatlab.org/nlab/show/connected+sum,connected sum,http://planetmath.org/connectedsum1
Q189061,CW complex,,,,,,,cell complex,https://emilyriehl.github.io/files/context.pdf#page=91,,,cell complex,https://ncatlab.org/nlab/show/cell+complex,CW complex,http://planetmath.org/cwcomplex
Q189112,Isomorphism class,isomorphism,https://arxiv.org/pdf/1612.09375#page=20,,,isomorphisms,https://www.clowderproject.com/tag/00Z3.html,isomorphic,https://emilyriehl.github.io/files/context.pdf#page=25,,,isomorphism,https://ncatlab.org/nlab/show/isomorphism,isomorphism,http://planetmath.org/isomorphism
Q189136,mean value theorem,,,,,,,,,mean value theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Calculus/Deriv/MeanValue.html#exists_ratio_deriv_eq_ratio_slope,mean value theorem,https://ncatlab.org/nlab/show/mean+value+theorem,mean-value theorem,http://planetmath.org/meanvaluetheorem
Q189224,Pseudocode,,,,,,,,,,,pseudocode,https://ncatlab.org/nlab/show/pseudocode,,
Q1892554,operator algebra,,,,,,,,,,,operator algebra,https://ncatlab.org/nlab/show/operator+algebra,,
Q1892644,torsion of a curve,,,,,,,,,,,torsion of a curve,https://ncatlab.org/nlab/show/torsion+of+a+curve,,
Q1892897,torus knot,,,,,,,,,,,torus knot,https://ncatlab.org/nlab/show/torus+knot,,
Q189293,FAQ,,,,,subsection-frequently-asked-questions,https://www.clowderproject.com/tag/02CC.html,,,,,,,,
Q1893717,Rice's theorem,,,,,,,,,Rice theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/Halting.html#ComputablePred.rice,,,,
Q189569,basis,,,basis,https://mathgloss.github.io/MathGloss/chicago/basis,,,,,basis,https://leanprover-community.github.io/mathlib4_docs/Mathlib/LinearAlgebra/Basis/Defs.html#Module.Basis,basis,https://ncatlab.org/nlab/show/basis,basis,http://planetmath.org/basis
Q1896657,Urelement,,,,,,,,,,,urelement,https://ncatlab.org/nlab/show/urelement,,
Q1899432,Grothendieck–Riemann–Roch theorem,,,,,,,,,,,Grothendieck-Riemann-Roch theorem,https://ncatlab.org/nlab/show/Grothendieck-Riemann-Roch+theorem,,
Q190026,Euler's totient function,,,Euler's totient function,https://mathgloss.github.io/MathGloss/chicago/Euler's_totient_function,,,,,Euler's totient function ($\varphi$),https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Nat/Totient.html#Nat.totient,,,totient,http://planetmath.org/totient
Q190035,Gravitational waves,,,,,,,,,,,gravitational wave,https://ncatlab.org/nlab/show/gravitational+wave,,
Q190056,Hilbert space,,,Hilbert space,https://mathgloss.github.io/MathGloss/chicago/Hilbert_space,,,,,,,separable Hilbert space,https://ncatlab.org/nlab/show/separable+Hilbert+space,Hilbert space,http://planetmath.org/hilbertspace
Q190070,Harmonic oscillator,,,,,,,,,,,Harmonic oscillator,https://ncatlab.org/nlab/show/Harmonic+oscillator,harmonic oscillator,http://planetmath.org/harmonicoscillator
Q190156,Carotene,,,,,,,,,,,beta-ring,https://ncatlab.org/nlab/show/beta-ring,,
Q190269,ZbMATH Open,,,,,,,,,,,Zentralblatt MATH,https://ncatlab.org/nlab/show/Zentralblatt+MATH,,
Q190391,central limit theorem,,,,,,,,,,,central limit theorem,https://ncatlab.org/nlab/show/central+limit+theorem,,
Q190546,Cauchy–Schwarz inequality,,,,,,,,,Cauchy-Schwarz inequality,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/InnerProductSpace/Basic.html#inner_mul_inner_self_le,Cauchy–Schwarz inequality,https://ncatlab.org/nlab/show/Cauchy%E2%80%93Schwarz+inequality,Cauchy-Schwarz inequality,http://planetmath.org/cauchyschwarzinequality
Q190573,gamma function,,,,,,,,,,,Gamma function,https://ncatlab.org/nlab/show/Gamma+function,gamma function,http://planetmath.org/gammafunction
Q190629,centralizer,,,,,,,,,,,centralizer,https://ncatlab.org/nlab/show/centralizer,centralizer,http://planetmath.org/centralizer1
Q190913,Chomsky hierarchy,,,,,,,,,,,Chomsky hierarchy,https://ncatlab.org/nlab/show/Chomsky+hierarchy,Chomsky hierarchy,http://planetmath.org/chomskyhierarchy
Q190995,Essence,,,,,,,essentially,https://emilyriehl.github.io/files/context.pdf#page=53,,,,,,
Q191081,logical conjunction,,,,,,,,,,,logical conjunction,https://ncatlab.org/nlab/show/logical+conjunction,,
Q191290,Ordered pair,,,,,ordered-pairs,https://www.clowderproject.com/tag/0035.html,,,,,orderedpair,https://ncatlab.org/nlab/show/orderedpair,ordered pair,http://planetmath.org/orderedpair
Q191494,digraph,,,,,,,,,,,digraph,https://ncatlab.org/nlab/show/digraph,,
Q191690,partition of unity,,,partition of unity,https://mathgloss.github.io/MathGloss/chicago/partition_of_unity,,,,,,,partition of unity,https://ncatlab.org/nlab/show/partition+of+unity,partition of unity,http://planetmath.org/partitionofunity
Q191780,Ordinal numbers,,,,,,,,,ordinal,https://leanprover-community.github.io/mathlib4_docs/Mathlib/SetTheory/Ordinal/Basic.html#Ordinal,ordinal number,https://ncatlab.org/nlab/show/ordinal+number,ordinal number,http://planetmath.org/ordinalnumber
Q191839,Aerial photography,aerial photography,https://arxiv.org/pdf/1612.09375#page=95,,,,,,,,,,,,
Q191849,Zermelo–Fraenkel set theory,,,,,,,,,,,ZFC,https://ncatlab.org/nlab/show/ZFC,Zermelo-Fraenkel axioms,http://planetmath.org/zermelofraenkelaxioms
